oper_num,oper_nm,apprvl_dt,sign_dt,cntry_cd,cntry_nm,publc_sts_nm,sector_cd,sector_nm,subsector_cd,subsector_nm,oper_typ_cd,opertyp_nm,objtv,orig_apprvd_useq_amnt,totl_cost_orig,loc_cntrprt,lending_typ_nm,modality_cd,modality_nm,facility_typ_cd,facility_typ_nm,envmntl_clssfctn_cd,envmntl_clssfctn_nm,lending_instrmnt_cd,lending_instrmnt_nm,lending_typ_cd,sts_cd
CH-T1353,Evaluación de impacto del Programa de Servicios Globales de Exportación de Chile II,NULL,NULL,CH,Chile,Preparación,TD,COMERCIO,TD-EIP,PROMOCIÓN DE LA EXPORTACIÓN Y LA INVERSIÓN,TCP,Cooperación Técnica,"El objetivo de la CT es financiar la evaluación de impacto de algunas dimensiones clave de la operación 5969/OC-CH “Programa de Servicios Globales de Exportación de Chile II”. En particular, se evaluará el impacto de la asistencia de promoción de exportaciones y atracción de inversiones en la inserción internacional de las firmas y el impacto de los programas de capacitación laboral sobre las condiciones de empleabilidad de los individuos. Dado que el programa se encuentra en etapa de elegibilidad y es una continuación del préstamo 4362/OC-CH, se prevé comenzar con la evaluación de este último, ya que los datos y la metodología a utilizar serán los mismos y servirán como base para, posteriormente, actualizar el estudio cuando 5969/OC-CH haya finalizado o se encuentre lo suficientemente avanzado como para permitir su evaluación. Propuesta presentada y aprobada por el Development Effectivennes Intelligence Fund (DEIF).",100000.000,200000.00,NULL,SG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SG,ACTIVE
CH-T1354,Intercambio de Conocimientos entre Chile y Uruguay en Sistemas de Cuidados,NULL,NULL,CH,Chile,Preparación,IS,INVERSIONES SOCIALES,IS-POV,ALIVIO DE LA POBREZA,TCP,Cooperación Técnica,"Intercambio de experiencias sobre la descentralización de los sistemas de cuidados y la gobernanza subnacional, beneficiando a entidades chilenas del ámbito social. Incluye conocer en terreno las “Iniciativas locales de cuidado” de Uruguay, el programa de Teleasistencia en casa y las plataformas de coordinación local. El objetivo es fortalecer la gestión comunitaria y territorial de los cuidados.",17000.000,17000.00,NULL,SG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SG,ACTIVE
CH-X1001,CCLIP: Apoyo a la Gestión Subnacional en Chile,2006-12-18T00:00,NULL,CH,Chile,Cerrado,RM,REFORMA/MODERNIZACIÓN DEL ESTADO,RM-DES,DESCENTRALIZACIÓN Y RELACIONES INTERGUBERNAMENTALES,CON,Contenedor,"El objetivo de esta operación es profundizar la descentralización entregando mayores atribuciones y competencias en los niveles subnacionales, tanto a nivel regional como municipal.",400000000.000,400000000.00,0.00,SG,CCL,Línea de Crédito,CLIP,CLIP,NULL,NULL,NULL,NULL,SG,EXITED
CH-X1002,Promoción de un Mercado de Eficiencia Energética,2010-10-04T00:00,2011-03-22T00:00,CH,Chile,Cerrado,EN,ENERGIA,EN-EEC,EFICIENCIA ENERGÉTICA Y ENERGÍA RENOVABLE EN USOS FINALES,IGR,Ayudas a la Inversión,"El objetivo general de este proyecto es el de promover y fortalecer medidas de Eficiencia Energética (EE) en los sectores comerciales e industriales de Chile, por medio de el apoyo al establecimiento de un mercado de EE que creara un efecto de replicación en los sectores comerciales e industriales, reduciendo el consumo de energía, incrementando la productividad y al mismo tiempo contribuyendo a reducir las emisiones de carbono.",2636364.000,42326364.00,39690000.00,SG,NULL,NULL,NULL,NULL,C,Probablemente cause un mínimo o ningún impacto ambiental negativo y social asociado,NULL,NULL,SG,EXITED
CH-X1007,Promocion y Desarrollo local de Tecnologia Solar en Chile,2012-11-01T00:00,2013-09-04T00:00,CH,Chile,Cerrado,EN,ENERGIA,EN,ENERGIA,IGR,Ayudas a la Inversión,"El objetivo general de este proyecto es apoyar el desarrollo de la industria de tecnología solar, tanto para calentamiento solar de agua y generación de energía en Chile. Los objetivos específicos son: (i) promover la transferencia tecnologica, fortalecimiento institucional y creación de capacidad en la tecnología solar, (ii) fomentar el desarrollo de proyectos de demostración para el uso de tecnología solar, tanto para calentamiento solar de agua y generación de energía, y (iii) apoyar el diseño de incentivos, mecanismos financieros y una campaña de sensibilización pública para promover proyectos de tecnología solar, tanto para calentamiento solar de agua y generación de energía.",2727273.000,34477273.00,31750000.00,SG,NULL,NULL,NULL,NULL,C,Probablemente cause un mínimo o ningún impacto ambiental negativo y social asociado,NULL,NULL,SG,EXITED
CH-X1009,Fomentando la creación y la consolidación de un mercado de Servicios Energéticos,2011-02-16T00:00,2011-12-12T00:00,CH,Chile,Cerrado,EN,ENERGIA,EN-EEC,EFICIENCIA ENERGÉTICA Y ENERGÍA RENOVABLE EN USOS FINALES,TCP,Cooperación Técnica,"La operación tiene por objeto el diseño, estructuración y puesta en operación de un instrumento financiero (presumiblemente una Linea de Garantías Parciales de Crédito) que contribuya a favorecer el acceso a financiamiento de las firmas de ingeniería y las empresas de servicios energéticos, reforzando el papel que estas compañías tienen como catalizadores del mercado de eficiencia energética en Chile.",2364000.000,35150137.00,32786137.00,SG,NULL,NULL,NULL,NULL,C,Probablemente cause un mínimo o ningún impacto ambiental negativo y social asociado,NULL,NULL,SG,EXITED
CH-X1010,Banco Internacional - TFFP,2011-12-16T00:00,2016-09-14T00:00,CH,Chile,Cerrado,TD,COMERCIO,TD-TAA,AYUDA PARA LOS AJUSTES COMERCIALES,LON,Operación de Préstamo,El objetivo principal de la transacción es el promover actividades de comercio exterior en la Región.,30000000.000,30000000.00,0.00,NSG,TFP,TFP (Garantía de facilitación de financiamiento comercial),NULL,NULL,NULL,NULL,IIC,BID Invest,NSG,EXITED
CH-X1011,Banco Santander Chile TFFP,2013-11-04T00:00,NULL,CH,Chile,Implementación,TD,COMERCIO,TD-TFL,"FACILITACIÓN DEL COMERCIO, LOGÍSTICA DEL COMERCIO Y ADUANAS",CON,Contenedor,"Financiar parcialmente el incremento del negocio de comercio exterior de BSC, estimado en 14%",200000000.000,200000000.00,0.00,NSG,FAC,Facility,TFF,TFF,NULL,NULL,NULL,NULL,NSG,ACTIVE
CH-X1012,Linea TFFP Banco Consorcio,2014-12-12T00:00,2016-05-27T00:00,CH,Chile,Cerrado,TD,COMERCIO,TD-TFL,"FACILITACIÓN DEL COMERCIO, LOGÍSTICA DEL COMERCIO Y ADUANAS",LON,Operación de Préstamo,"Aprobar una linea de TFFP para Banco Consorcio por hasta USD$ 30 MM: Financiar parcialmente el incremento del negocio de comercio exterior de Banco Consorcio, estimado en 20%",30000000.000,30000000.00,0.00,NSG,TFP,TFP (Garantía de facilitación de financiamiento comercial),NULL,NULL,NULL,NULL,IIC,BID Invest,NSG,EXITED
CH0001,Const Central Hidroelectrica Antuco y Estud Colbun,1974-04-25T00:00,1974-08-09T00:00,CH,Chile,Cerrado,EN,ENERGIA,EN-HID,NUEVOS PROYECTOS HIDROELÉCTRICOS,LON,Operación de Préstamo,NULL,75300000.000,75300000.00,0.00,SG,ESP,ESP (Operación de inversión específica),NULL,NULL,NULL,NULL,INV,Préstamo de Inversión,SG,EXITED
CH0002,Desarrollo y Rehabilitacion Industrial,1975-03-13T00:00,1975-07-02T00:00,CH,Chile,Cerrado,IN,INDUSTRIA,IN,INDUSTRIA,LON,Operación de Préstamo,NULL,10000000.000,10000000.00,0.00,SG,GCR,GCR (Operación de crédito global),NULL,NULL,NULL,NULL,INV,Préstamo de Inversión,SG,EXITED
CH0003,Credito Recuperacion Agropecuaria,1974-03-30T00:00,1974-04-04T00:00,CH,Chile,Cerrado,AG,AGRICULTURA Y DESARROLLO RURAL,AG-RES,INVESTIGACIÓN E INNOVACIÓN AGROPECUARIAS,LON,Operación de Préstamo,NULL,22000000.000,22000000.00,0.00,SG,GCR,GCR (Operación de crédito global),NULL,NULL,NULL,NULL,INV,Préstamo de Inversión,SG,EXITED
CH0004,Programa Inversiones Multiples Desarrollo Local III,1994-12-21T00:00,1995-03-21T00:00,CH,Chile,Cerrado,IS,INVERSIONES SOCIALES,IS,INVERSIONES SOCIALES,LON,Operación de Préstamo,NULL,75000000.000,500000000.00,425000000.00,SG,ESP,ESP (Operación de inversión específica),NULL,NULL,NULL,NULL,INV,Préstamo de Inversión,SG,EXITED
CH0005,Linea Credito Rotatoria:Exp Bienes Capital,1982-03-08T00:00,1982-10-08T00:00,CH,Chile,Cancelado,TD,COMERCIO,TD-TAA,AYUDA PARA LOS AJUSTES COMERCIALES,LON,Operación de Préstamo,NULL,1000000.000,1000000.00,0.00,SG,XPR,Revolving Line of Credit: Export Financing Capital Goods,NULL,NULL,NULL,NULL,INV,Préstamo de Inversión,SG,EXITED
CH0006,Plan Desarrollo Telecomunicacion II Etapa,1975-06-19T00:00,1975-10-01T00:00,CH,Chile,Cerrado,ST,CIENCIA Y TECNOLOGIA,ST-TEL,POLÍTICA PÚBLICA DE TELECOMUNICACIONES,LON,Operación de Préstamo,NULL,35500000.000,35500000.00,0.00,SG,ESP,ESP (Operación de inversión específica),NULL,NULL,NULL,NULL,INV,Préstamo de Inversión,SG,EXITED
CH0007,Desarrollo de Infraestructura Comercial,1969-07-10T00:00,1969-10-09T00:00,CH,Chile,Cerrado,AG,AGRICULTURA Y DESARROLLO RURAL,AG-POL,POLÍTICA AGROPECUARIA,LON,Operación de Préstamo,NULL,1700000.000,1700000.00,0.00,SG,GCR,GCR (Operación de crédito global),NULL,NULL,NULL,NULL,INV,Préstamo de Inversión,SG,EXITED
CH0008,Prestamo Global Industrial y Minero,1969-10-30T00:00,1970-03-30T00:00,CH,Chile,Cerrado,IN,INDUSTRIA,IN,INDUSTRIA,LON,Operación de Préstamo,NULL,13600000.000,13600000.00,0.00,SG,GCR,GCR (Operación de crédito global),NULL,NULL,NULL,NULL,INV,Préstamo de Inversión,SG,EXITED
CH0009,Carretera Transandina:valparaiso-Mendoza,1966-06-16T00:00,1966-10-06T00:00,CH,Chile,Cerrado,TR,TRANSPORTE,TR-VPR,CARRETERAS PRINCIPALES,LON,Operación de Préstamo,NULL,15000000.000,15000000.00,0.00,SG,ESP,ESP (Operación de inversión específica),NULL,NULL,NULL,NULL,INV,Préstamo de Inversión,SG,EXITED
CH0010,Mejor Invest/Ensenanza Tecnica,1967-04-13T00:00,1967-06-26T00:00,CH,Chile,Cerrado,ED,EDUCACION,ED-VOC,EDUCACIÓN PROFESIONAL Y TÉCNICA,LON,Operación de Préstamo,NULL,1000000.000,1000000.00,0.00,SG,ESP,ESP (Operación de inversión específica),NULL,NULL,NULL,NULL,INV,Préstamo de Inversión,SG,EXITED
CH0011,Programa de Credito Agricola,1968-11-21T00:00,1969-05-14T00:00,CH,Chile,Cerrado,AG,AGRICULTURA Y DESARROLLO RURAL,AG-RES,INVESTIGACIÓN E INNOVACIÓN AGROPECUARIAS,LON,Operación de Préstamo,NULL,10000000.000,10000000.00,0.00,SG,GCR,GCR (Operación de crédito global),NULL,NULL,NULL,NULL,INV,Préstamo de Inversión,SG,EXITED
CH0012,Desarrollo Infraestructura Comercial Agro,1969-07-10T00:00,1969-10-09T00:00,CH,Chile,Cerrado,AG,AGRICULTURA Y DESARROLLO RURAL,AG-POL,POLÍTICA AGROPECUARIA,LON,Operación de Préstamo,NULL,13300000.000,13300000.00,0.00,SG,GCR,GCR (Operación de crédito global),NULL,NULL,NULL,NULL,INV,Préstamo de Inversión,SG,EXITED
CH0013,Electrificacion Rural,1969-07-10T00:00,1969-12-11T00:00,CH,Chile,Cerrado,EN,ENERGIA,EN-ERT,ELECTRIFICACIÓN RURAL,LON,Operación de Préstamo,NULL,8500000.000,8500000.00,0.00,SG,GCR,GCR (Operación de crédito global),NULL,NULL,NULL,NULL,INV,Préstamo de Inversión,SG,EXITED
CH0014,Construccion y Mej 756 Kms Caminos Alimentadores,1969-10-16T00:00,1970-01-06T00:00,CH,Chile,Cerrado,TR,TRANSPORTE,TR,TRANSPORTE,LON,Operación de Préstamo,NULL,6500000.000,6500000.00,0.00,SG,GOM,GOM (Operación Global de Obras Múltiples),NULL,NULL,NULL,NULL,INV,Préstamo de Inversión,SG,EXITED
CH0015,Ampliacion Mej. Potable Alcantarillado Sectores B Ingresos,1970-03-12T00:00,1970-04-20T00:00,CH,Chile,Cerrado,AS,AGUA Y SANEAMIENTO,AS,AGUA Y SANEAMIENTO,LON,Operación de Préstamo,NULL,3000000.000,3000000.00,0.00,SG,ESP,ESP (Operación de inversión específica),NULL,NULL,NULL,NULL,INV,Préstamo de Inversión,SG,EXITED
CH0016,Financiamiento Desarrollo Universidad-I Etapa,1971-01-14T00:00,1971-02-26T00:00,CH,Chile,Cerrado,ED,EDUCACION,ED-SUP,EDUCACION SUPERIOR,LON,Operación de Préstamo,NULL,4600000.000,4600000.00,0.00,SG,ESP,ESP (Operación de inversión específica),NULL,NULL,NULL,NULL,INV,Préstamo de Inversión,SG,EXITED
CH0017,Financiamiento y Desarrollo Universidad-I Etapa,1971-01-14T00:00,1971-02-26T00:00,CH,Chile,Cerrado,ED,EDUCACION,ED-SUP,EDUCACION SUPERIOR,LON,Operación de Préstamo,NULL,7000000.000,7000000.00,0.00,SG,ESP,ESP (Operación de inversión específica),NULL,NULL,NULL,NULL,INV,Préstamo de Inversión,SG,EXITED
CH0018,Mejoramiento Investigacion Enseñanza Tecnica,1967-04-13T00:00,1967-06-26T00:00,CH,Chile,Cerrado,ED,EDUCACION,ED-VOC,EDUCACIÓN PROFESIONAL Y TÉCNICA,LON,Operación de Préstamo,NULL,4320000.000,4320000.00,0.00,SG,ESP,ESP (Operación de inversión específica),NULL,NULL,NULL,NULL,INV,Préstamo de Inversión,SG,EXITED
CH0019,Explotacion Petroleo y Mejoramiento Refinerias,1984-12-12T00:00,1985-05-08T00:00,CH,Chile,Cerrado,EN,ENERGIA,EN-PET,NUEVAS INDUSTRIAS DEL PETRÓLEO Y EL GAS E INDUSTRIAS EXTRACTIVAS,LON,Operación de Préstamo,NULL,48000000.000,48000000.00,0.00,SG,ESP,ESP (Operación de inversión específica),NULL,NULL,NULL,NULL,INV,Préstamo de Inversión,SG,EXITED
CH0020,Riego y Desarrollo Agropecuario:Digua Maule Norte,1976-07-29T00:00,1976-10-18T00:00,CH,Chile,Cerrado,AG,AGRICULTURA Y DESARROLLO RURAL,AG-RIE,RIEGO Y DRENAJE,LON,Operación de Préstamo,NULL,38000000.000,62500000.00,24500000.00,SG,GOM,GOM (Operación Global de Obras Múltiples),NULL,NULL,NULL,NULL,INV,Préstamo de Inversión,SG,EXITED
CH0021,Infraestructura Urbana Servicios Sociales de Comunidad,1975-12-11T00:00,1976-03-10T00:00,CH,Chile,Cerrado,DU,DESARROLLO Y VIVIENDA URBANOS,DU-LAN,PLANIFICACIÓN Y ORDENACIÓN DEL SUELO URBANO,LON,Operación de Préstamo,NULL,25200000.000,25200000.00,0.00,SG,GOM,GOM (Operación Global de Obras Múltiples),NULL,NULL,NULL,NULL,INV,Préstamo de Inversión,SG,EXITED
CH0022,Programa de Ciencia y Tecnología,1992-01-22T00:00,1992-03-11T00:00,CH,Chile,Cerrado,ST,CIENCIA Y TECNOLOGIA,ST-RES,SISTEMAS DE INVESTIGACIÓN Y DESARROLLO,LON,Operación de Préstamo,NULL,94000000.000,182900000.00,88900000.00,SG,ESP,ESP (Operación de inversión específica),NULL,NULL,NULL,NULL,INV,Préstamo de Inversión,SG,EXITED
CH0023,Programa Salud Rural,1978-03-02T00:00,1978-09-06T00:00,CH,Chile,Cerrado,SA,SALUD,SA-SER,PAQUETES DE SERVICIOS DE SALUD,LON,Operación de Préstamo,NULL,14000000.000,14000000.00,0.00,SG,GOM,GOM (Operación Global de Obras Múltiples),NULL,NULL,NULL,NULL,INV,Préstamo de Inversión,SG,EXITED
CH0024,Programa de Capacitación Laboral,1992-06-17T00:00,1992-07-14T00:00,CH,Chile,Cerrado,ED,EDUCACION,ED-ADU,EDUCACIÓN DE ADULTOS Y FORMACIÓN CONTINUA,LON,Operación de Préstamo,NULL,40000000.000,80000000.00,40000000.00,SG,ESP,ESP (Operación de inversión específica),NULL,NULL,NULL,NULL,INV,Préstamo de Inversión,SG,EXITED
CH0025,Programa de Credito Industrial Banco Central,1976-06-18T00:00,1976-09-23T00:00,CH,Chile,Cerrado,IN,INDUSTRIA,IN,INDUSTRIA,LON,Operación de Préstamo,NULL,21000000.000,21000000.00,0.00,SG,GCR,GCR (Operación de crédito global),NULL,NULL,NULL,NULL,INV,Préstamo de Inversión,SG,EXITED
CH0027,Modernización y Mejoramiento Sector Agropecuario,1992-01-22T00:00,1992-03-11T00:00,CH,Chile,Cerrado,AG,AGRICULTURA Y DESARROLLO RURAL,AG-DEV,DESARROLLO AGROPECUARIO SOSTENIBLE,LON,Operación de Préstamo,NULL,28500000.000,61000000.00,32500000.00,SG,ESP,ESP (Operación de inversión específica),NULL,NULL,NULL,NULL,INV,Préstamo de Inversión,SG,EXITED
CH0028,Linea Credito Rotatoria:Exp Bienes Capital,1982-03-08T00:00,1982-10-08T00:00,CH,Chile,Cancelado,TD,COMERCIO,TD-TAA,AYUDA PARA LOS AJUSTES COMERCIALES,LON,Operación de Préstamo,NULL,1000000.000,1000000.00,0.00,SG,XPR,Revolving Line of Credit: Export Financing Capital Goods,NULL,NULL,NULL,NULL,INV,Préstamo de Inversión,SG,EXITED
CH0030,Mejoramiento Vial y Construcion de Puentes,1977-12-08T00:00,1978-04-20T00:00,CH,Chile,Cerrado,TR,TRANSPORTE,TR,TRANSPORTE,LON,Operación de Préstamo,NULL,24500000.000,24500000.00,0.00,SG,GOM,GOM (Operación Global de Obras Múltiples),NULL,NULL,NULL,NULL,INV,Préstamo de Inversión,SG,EXITED
CH0032,Programa de Lotes-Servicios y Mejoramiento Barrios,1993-09-29T00:00,1994-02-04T00:00,CH,Chile,Cerrado,DU,DESARROLLO Y VIVIENDA URBANOS,DU-LAN,PLANIFICACIÓN Y ORDENACIÓN DEL SUELO URBANO,LON,Operación de Préstamo,NULL,50000000.000,200000000.00,150000000.00,SG,GOM,GOM (Operación Global de Obras Múltiples),NULL,NULL,NULL,NULL,INV,Préstamo de Inversión,SG,EXITED
CH0033,Programa Global de Crédito para Microempresas.,1992-03-18T00:00,1992-06-01T00:00,CH,Chile,Cerrado,PS,EMPRESAS PRIV Y DESARROLLO DE PYME,PS-MIC,DESARROLLO DE LA MICROEMPRESA,LON,Operación de Préstamo,NULL,12000000.000,20000000.00,8000000.00,SG,GCR,GCR (Operación de crédito global),NULL,NULL,NULL,NULL,INV,Préstamo de Inversión,SG,EXITED
CH0034,Programa de Preinversión,1991-10-02T00:00,1991-12-20T00:00,CH,Chile,Cerrado,FM,MERCADOS FINANCIEROS,FM-BNK,DESARROLLO DEL MERCADO BANCARIO,LON,Operación de Préstamo,NULL,10000000.000,20000000.00,10000000.00,SG,GPR,GPR (Global Pre-Investment Operation),NULL,NULL,NULL,NULL,INV,Préstamo de Inversión,SG,EXITED
